SaleID,PropertyID,ClientID,AgentID,SaleDate,SalePrice
629,1264,6927,303,12/04/2025,419261.0
630,2705,5595,337,2023-10-08,1712779.0
631,4703,2881,101,11/02/2024,1711559.0
632,911,416,454,2024-11-26,1437300.0
633,80,4864,390,2025-03-07,126407.0
634,3577,1739,11,05/10/2023,1031528.0
635,3531,2122,339,05-01-2024,924885.0
636,1311,102,16,2024-09-05,1884308.0
637,3629,1035,490,15/02/2024,767828.0
638,3212,394,206,02-01-2025,619346.0
639,340,5978,142,23/09/2024,791170.0
640,2841,4371,254,2025-08-10,1531070.0
641,1461,6904,182,2024-07-11,134073.0
642,1606,1782,70,2024-10-27,738032.0
643,4298,2902,283,09/02/2024,1931232.0
644,1176,4386,408,10-02-2023,654315.0
645,2419,1108,310,2025-08-16,660648.0
646,2025,4999,317,2024-11-26,1660415.0
647,4854,2728,292,01-30-2025,432971.0
648,2300,3242,246,2024-04-17,1288836.0
649,2326,989,204,2024-04-09,137253.0
650,2226,6810,291,07-01-2024,1640408.0
651,833,1913,476,2025-03-25,1620131.0
652,2843,5506,79,2024-09-27,1517061.0
653,2089,5122,203,09-18-2025,874197.0
654,3803,2822,8,25/11/2023,1698359.0
655,1518,6457,210,2025-04-07,1730155.0
656,4310,1522,199,20/02/2025,710687.0
657,2730,4873,296,2024-01-17,1159282.0
658,2564,3019,303,01-23-2024,648542.0
659,547,55,346,26/11/2023,1691071.0
660,1349,531,389,2024-10-24,1401795.0
661,2877,2040,396,2024-08-28,990466.0
662,1058,6360,294,2024-05-30,1962363.0
663,2255,992,106,2025-01-16,1445775.0
664,2476,3046,270,10-29-2023,1790932.0
665,2802,2235,286,07-08-2024,363549.0
666,3711,546,245,2023-11-01,1724040.0
667,1665,938,362,11-15-2023,439028.0
668,3355,6119,440,2023-12-06,1619995.0
669,647,6057,277,04/03/2024,1419700.0
670,4577,3742,53,05/04/2025,81546.0
671,3854,2108,223,2024-03-02,429442.0
672,1182,6525,197,31/07/2024,1407463.0
673,927,6545,458,29/04/2024,1152043.0
674,3923,5863,284,2024-01-09,1633251.0
675,1210,2721,452,2024-11-17,1047623.0
676,2340,5817,348,10-03-2024,910052.0
677,1542,2169,182,06/06/2025,1448402.0
678,3996,4272,166,31/08/2025,1736411.0
679,3807,4649,365,2023-12-03,953479.0
680,1431,1701,324,03-18-2024,1887750.0
681,427,4025,261,2025-05-30,85019.0
682,125,4022,445,31/05/2025,1826441.0
683,3195,767,94,2024-04-17,519281.0
684,3749,5759,86,2025-08-13,502654.0
685,4948,4434,28,2024-09-27,
686,2594,6668,366,2024-10-29,187505.0
687,2414,6400,213,2025-05-06,281909.0
688,2722,1743,302,05-01-2024,1476205.0
689,2249,6865,274,2024-12-19,1455395.0
690,2,3620,55,2025-03-04,1639615.0
691,2626,6261,122,2024-03-29,1229103.0
692,1326,2497,340,2025-03-03,739111.0
693,2976,2282,78,2023-10-07,1547097.0
694,693,5384,222,2024-09-09,1055119.0
695,1185,1374,210,2024-12-12,933087.0
696,724,1006,355,2025-05-09,1397746.0
697,764,4745,73,2024-03-06,1419054.0
698,376,4007,363,2024-12-29,303023.0
699,2830,6059,56,2024-08-09,1246195.0
700,1632,3828,155,2023-11-07,352459.0
701,4117,6766,72,2024-04-26,555837.0
702,4164,3818,63,2024-06-21,607372.0
703,1892,1926,145,2024-08-12,126970.0
704,2499,1613,66,07-25-2024,1544586.0
705,2264,4695,407,03-24-2024,1545078.0
706,4257,5978,50,2024-02-29,1704928.0
707,472,6551,6,2024-04-15,1445250.0
708,1098,3304,130,2023-10-30,1017588.0
709,407,356,4,2025-01-01,1671599.0
710,4773,3380,399,04/12/2024,1005732.0
711,3047,4396,206,2025-01-15,1422070.0
712,173,3134,19,2024-05-03,1755758.0
713,3392,5327,19,2025-08-29,1271626.0
714,4000,2812,86,18/05/2025,1800512.0
715,3801,3606,5,2024-01-15,1638598.0
716,3763,2217,270,2023-10-13,1717444.0
717,3806,2518,483,12-18-2024,1931403.0
718,1568,5101,147,2024-06-29,1861802.0
719,4065,2173,261,2024-08-25,546905.0
720,2603,5563,391,2023-10-09,1231066.0
721,1232,2527,241,2025-05-01,1091137.0
722,3410,6442,220,2023-10-30,693098.0
723,4212,450,401,2024-02-20,1784941.0
724,1185,3295,53,2025-05-13,1836671.0
725,805,1862,348,2025-02-25,551292.0
726,3034,1193,263,2024-09-13,777880.0
727,346,4070,241,2024-01-20,1945238.0
728,1403,6373,28,05/04/2024,1040465.0
729,4538,6017,456,10-10-2024,261670.0
730,3885,420,172,01-16-2024,232441.0
731,4543,888,271,2025-05-02,1555998.0
732,2139,1282,147,2024-11-19,210165.0
733,3381,2709,315,2024-08-04,837046.0
734,1526,6798,19,2024-03-19,1397455.0
735,2804,5512,498,2024-01-15,1380693.0
736,46,5975,160,18/04/2025,1825428.0
737,4519,2618,308,2024-05-04,170190.0
738,68,4555,317,12/05/2025,1444881.0
739,3646,903,456,2024-11-07,862595.0
740,4659,2157,465,2023-12-24,1883956.0
741,4118,5579,227,2025-03-05,1835983.0
742,3290,5417,238,2024-10-22,1304797.0
743,3210,3173,474,20/04/2024,1125406.0
744,1138,2886,304,2024-12-15,1564868.0
745,1660,3292,147,2024-01-14,661674.0
746,2986,944,163,2025-05-28,234784.0
747,260,1572,137,12/09/2025,418788.0
748,4837,4420,356,08-28-2025,467270.0
749,55,5054,390,02/07/2024,1780942.0
750,614,2147,334,11-01-2023,1897418.0
751,295,2571,317,2024-02-07,1998881.0
752,3955,58,18,2025-08-22,480230.0
753,2521,3411,156,2025-09-18,184586.0
754,4123,464,188,24/05/2025,639510.0
755,380,2844,453,2023-10-22,185109.0
756,188,3240,21,01/04/2025,1073976.0
757,3388,678,96,2024-06-04,400986.0
758,4322,6399,98,2025-09-02,779599.0
759,276,2467,186,2024-10-31,108790.0
760,2716,1828,108,2023-11-27,1924450.0
761,3506,719,132,2025-09-03,868212.0
762,4196,1865,474,10-22-2023,68159.0
763,1257,5231,78,2024-08-02,1637927.0
764,493,6459,313,2024-02-12,1695442.0
765,2249,5683,482,24/12/2024,720135.0
766,4274,5145,314,2024-07-08,1812897.0
767,4382,4937,465,2023-10-09,1411539.0
768,4235,1503,477,2025-09-02,831349.0
769,4475,6191,277,2024-02-12,1165523.0
770,3492,6372,115,23/05/2024,648582.0
771,3876,4086,254,2024-04-28,1587774.0
772,3087,4629,21,2024-04-25,303480.0
773,4620,1206,434,2023-11-16,
774,2574,3878,131,2024-07-29,912326.0
775,1918,920,99,2023-09-28,1469800.0
776,119,2263,460,2025-03-14,1923724.0
777,3664,5730,51,2024-03-15,1267501.0
778,2199,5675,4,11/09/2024,1645753.0
779,4533,6501,263,2024-07-10,1337358.0
780,1264,5681,327,04-22-2024,1536356.0
781,936,2664,354,2025-01-16,344703.0
782,485,6274,264,05-20-2025,1425159.0
783,3605,2637,148,12-19-2023,443208.0
784,3276,387,67,2025-03-25,1326855.0
785,1090,3470,110,09-09-2025,1140498.0
786,2460,4638,328,2024-10-03,1559002.0
787,2639,4344,401,09-15-2024,61118.0
788,1040,5287,18,2024-02-17,1089847.0
789,2093,1955,257,13/06/2025,892174.0
790,4972,147,177,10-10-2024,272193.0
791,225,6150,60,03-10-2024,1411688.0
792,3099,5871,188,2025-03-11,1380231.0
793,25,3741,278,14/09/2025,1522600.0
794,3935,6574,487,2024-03-24,1940007.0
795,2329,5638,496,2025-06-14,1933436.0
796,2327,3831,338,2024-07-17,630128.0
797,1210,106,260,2024-02-17,751979.0
798,3631,1116,276,2024-11-11,649471.0
799,586,687,368,2025-08-26,855139.0
800,781,4593,338,2025-06-06,1157287.0
801,1680,2941,444,2023-12-20,1174454.0
802,3612,6643,450,2025-07-21,1703070.0
803,2337,5014,27,2024-10-04,1247085.0
804,4180,3635,344,2025-01-14,941248.0
805,250,4646,129,2025-03-18,1684918.0
806,942,4928,344,2025-06-09,875408.0
807,1424,2437,261,03-22-2024,1213029.0
808,3699,847,459,2023-11-28,1846242.0
809,4671,3306,488,2024-11-14,329726.0
810,219,375,19,2024-08-02,91000.0
811,4955,4461,293,2025-06-30,1035738.0
812,4043,2350,120,2024-06-25,1434256.0
813,3122,4348,493,2024-06-01,1965250.0
814,2564,3512,449,16/01/2025,1451327.0
815,4935,2530,42,11-14-2024,900405.0
816,3401,1799,253,02-25-2025,563746.0
817,4348,5817,272,2023-12-08,1098831.0
818,3602,2942,71,2024-02-08,939017.0
819,921,6897,287,2024-02-22,751270.0
820,161,2210,236,21/08/2025,1300184.0
821,275,5280,225,2024-04-30,1079112.0
822,3084,333,206,2025-01-23,1049166.0
823,2634,5345,374,2025-06-03,1027782.0
824,4508,5269,341,06-03-2024,912940.0
825,4879,6998,368,11-05-2023,1782568.0
826,1964,6564,466,2023-11-01,1243294.0
827,1936,1395,397,07/01/2024,1024297.0
828,1836,3715,10,2025-08-29,1739260.0
829,1260,2970,458,2025-09-13,1098558.0
830,1669,3556,54,04-13-2024,1498557.0
831,4176,3907,57,2025-01-26,1204557.0
832,4423,2480,85,02/03/2024,1474472.0
833,4517,2119,267,10/03/2025,1604251.0
834,3594,5203,110,2023-09-29,1034681.0
835,208,2368,183,10-04-2023,1539731.0
836,3206,2995,6,2025-04-10,1521505.0
837,2339,3185,40,2024-01-29,1880658.0
838,4742,6893,29,04/10/2024,1353771.0
839,2231,3418,188,2025-01-29,535459.0
840,2448,3277,408,2023-10-03,101871.0
841,4011,5694,72,2025-05-04,1993843.0
842,2292,2829,267,01/06/2024,413373.0
843,2421,6685,499,2025-06-09,1884421.0
844,1949,5282,185,11-23-2024,1546978.0
845,2730,6123,31,30/05/2024,675008.0
846,2422,379,155,2025-05-23,786050.0
847,689,3805,398,2025-07-01,1311654.0
848,3695,1754,476,2024-01-19,678158.0
849,1623,5714,103,03-04-2024,1082323.0
850,1465,552,112,2024-05-14,1770103.0
851,1933,1031,409,2024-12-18,1013583.0
852,478,6150,107,2023-10-08,1165871.0
853,3109,3997,469,26/04/2025,492226.0
854,2265,3658,498,2024-03-15,1314146.0
855,316,5986,221,2024-03-17,332500.0
856,4838,452,99,10-23-2023,392958.0
857,3995,5249,169,03-18-2024,1546143.0
858,4185,1284,40,2024-02-24,1766131.0
859,1931,2834,314,2024-06-07,365633.0
860,279,6725,364,03/09/2025,1317942.0
861,111,5296,81,2025-06-13,1317624.0
862,3597,3770,68,2025-01-01,379194.0
863,734,1935,430,2023-11-19,1893525.0
864,2808,6941,345,2024-01-17,
865,4778,2393,84,2025-08-16,1368278.0
866,2693,2607,263,2025-01-16,785197.0
867,1692,3538,465,2023-09-30,249763.0
868,954,237,386,2024-06-16,372197.0
869,4626,3979,328,2024-08-03,295270.0
870,3455,666,149,12/06/2024,340234.0
871,4588,123,49,2024-03-06,497319.0
872,4208,354,239,01/04/2024,1979613.0
873,4507,177,311,2023-12-10,1183684.0
874,2969,2632,200,08-21-2025,645629.0
875,4564,4477,298,09-15-2024,1109921.0
876,3008,3522,33,2024-05-16,1039734.0
877,2950,2351,391,2023-09-28,1523641.0
878,2627,5539,309,2024-02-07,1456056.0
879,2527,935,319,2025-07-05,1746629.0
880,4750,788,484,2024-10-28,1427169.0
881,3932,2854,123,10/09/2024,516597.0
882,1175,4282,189,2024-03-21,520303.0
883,4175,6877,372,2023-12-09,345397.0
884,3979,720,112,12-31-2023,1686219.0
885,1254,556,295,26/05/2024,1156290.0
886,1503,6517,69,2025-01-02,633171.0
887,474,5244,366,06/11/2024,1944345.0
888,1755,6853,263,07-13-2024,599427.0
889,1186,3555,284,03/07/2024,1109982.0
890,3489,6704,476,2024-08-22,1567595.0
891,1876,3445,28,2023-11-11,1869214.0
892,725,2979,376,05-12-2024,726159.0
893,4548,941,27,2025-02-13,1392473.0
894,687,2741,77,2025-09-08,1160849.0
895,937,1327,297,03-30-2025,1790844.0
896,1117,5649,65,01/11/2023,1127419.0
897,3582,757,476,2024-02-24,1924130.0
898,2849,1476,63,2025-08-26,1137738.0
899,922,327,344,2023-12-20,251642.0
900,720,1971,14,30/07/2024,598220.0
901,933,5421,204,2024-07-12,1047754.0
902,907,6563,321,2024-10-29,1891696.0
903,3397,834,289,2024-06-22,1833584.0
904,3834,6888,408,2024-12-13,1296348.0
905,4871,2323,35,2024-09-07,267697.0
906,4770,3014,410,2025-06-04,637316.0
907,1754,3991,99,2023-11-18,1713166.0
908,1290,3038,292,11-11-2023,1611190.0
909,2036,457,417,2025-04-01,1556624.0
910,639,2935,161,06-26-2024,1557398.0
911,1993,2960,189,2024-11-03,1826349.0
912,4288,5080,188,29/07/2025,1908674.0
913,3598,2013,430,2025-07-20,414452.0
914,4582,2950,211,08/06/2025,1413524.0
915,2315,3210,199,07/05/2025,563681.0
916,3944,6351,481,2023-10-21,918986.0
917,2251,1923,82,2025-04-01,423789.0
918,1331,4186,397,2025-01-13,1648866.0
919,3851,537,69,2025-07-07,367020.0
920,2221,5795,217,2025-08-02,1374856.0
921,3127,5073,192,2023-11-04,1928617.0
922,1667,5692,36,01-25-2025,975815.0
923,2529,6407,415,02-26-2025,1479075.0
924,4691,3112,301,04/02/2025,764052.0
925,800,2478,242,03-19-2024,1620704.0
926,4744,5695,99,01-15-2025,70523.0
927,3569,2850,196,2023-10-02,1220944.0
928,2163,3058,219,2025-09-08,1340452.0
929,4313,6684,216,30/04/2024,614929.0
930,327,5726,331,02-11-2024,1340859.0
931,3260,4176,169,10/03/2025,1604002.0
932,4090,3106,143,17/08/2024,1980765.0
933,2802,3924,453,2025-03-11,1125173.0
934,1061,3574,455,2023-12-17,917041.0
935,1161,2085,122,2024-02-12,1162703.0
936,905,1895,403,2024-01-22,1823515.0
937,3136,2700,264,01-25-2025,475764.0
938,4624,2435,105,01-04-2025,478679.0
939,82,6625,74,30/07/2025,1900254.0
940,1244,4851,247,2024-01-18,1505746.0
941,317,6691,449,2024-04-28,1270451.0
942,2270,6773,378,12-06-2024,1996825.0
943,4719,233,255,2023-11-04,569949.0
944,3313,3412,216,2023-10-13,1269155.0
945,2849,2680,460,2025-09-03,472772.0
946,2373,3600,87,2024-10-11,267896.0
947,2414,5961,91,2024-12-15,324445.0
948,29,6495,142,2025-02-19,
949,428,5454,265,2025-03-23,1597707.0
950,2613,2378,482,2025-09-18,888190.0
951,3472,4864,47,2024-11-17,58612.0
952,791,6303,485,2023-12-27,1520455.0
953,4608,1983,314,2025-01-16,1175249.0
954,342,5501,490,01-14-2025,72517.0
955,772,3070,97,2024-03-13,274405.0
956,697,1740,31,09-10-2024,1498757.0
957,1940,6320,169,2024-11-09,1036902.0
958,1491,2501,289,2025-01-07,1585422.0
959,1333,789,371,2025-05-31,1492623.0
960,3360,3497,192,18/10/2023,1668386.0
961,406,1124,274,2024-02-20,1737414.0
962,3225,5840,484,2024-04-08,1499817.0
963,2125,6979,96,2025-08-18,720838.0
964,2290,6885,484,2024-11-25,520034.0
965,2784,3736,50,16/02/2024,765836.0
966,1360,72,357,2024-09-28,115339.0
967,1459,3129,434,2024-11-14,341725.0
968,2303,709,266,2024-01-29,191868.0
969,4278,2674,236,2023-10-19,1951834.0
970,225,6242,93,2025-02-28,742033.0
971,4845,2359,425,2025-09-19,1743743.0
972,4085,3241,304,2024-03-28,1912103.0
973,1594,2261,423,2024-08-24,959895.0
974,4405,587,109,19/11/2023,261771.0
975,4597,5701,78,12-05-2024,1377615.0
976,3184,1562,281,2025-01-09,1535349.0
977,1580,4962,301,13/10/2023,900909.0
978,1396,3125,500,05-11-2025,614899.0
979,737,5138,95,29/09/2024,885851.0
980,1478,4351,395,2024-06-10,1567337.0
981,169,4960,392,2024-03-27,235974.0
982,369,2014,133,10-31-2024,457747.0
983,1414,5722,22,2025-03-15,253292.0
984,3821,3843,147,22/11/2023,1445239.0
985,3278,3968,47,2025-03-02,1190071.0
986,1917,3496,188,28/08/2024,1030716.0
987,3927,1509,411,06-03-2025,711183.0
988,2540,4598,86,12-15-2024,629790.0
989,1885,281,335,12/04/2025,207098.0
990,4151,1497,73,2023-12-12,1509440.0
991,3100,1437,343,2025-01-02,1972653.0
992,2516,1409,419,06-02-2024,1193981.0
993,4120,857,221,01/11/2024,
994,4769,4200,53,2024-11-13,756902.0
995,2743,4465,52,2024-01-02,799286.0
996,4707,624,220,06-09-2025,
997,4675,4850,428,2025-09-07,1779803.0
998,3323,1826,456,08/07/2024,332613.0
999,3014,6219,431,02-08-2025,1837936.0
1000,2859,2828,207,2024-06-13,1205606.0
1001,3820,127,473,30/03/2025,1424940.0
1002,4198,2928,228,2023-10-16,
1003,2347,4661,222,2024-12-14,1412697.0
1004,3820,194,456,21/09/2024,315725.0
1005,4888,6021,70,2025-07-03,1620269.0
1006,1950,5763,224,2024-09-22,1697223.0
1007,3660,5738,282,2023-11-21,433688.0
1008,2249,4300,102,11/06/2025,1652123.0
1009,1333,183,46,01/04/2024,1647585.0
1010,4369,4773,424,2023-10-24,1007192.0
1011,224,3045,372,2024-04-15,1056610.0
1012,1333,484,170,27/12/2024,610898.0
1013,4824,346,36,11-17-2024,569379.0
1014,2912,4533,392,10-09-2023,577396.0
1015,4325,2630,75,2025-02-25,
1016,3488,3502,417,2024-08-01,644256.0
1017,1853,2530,438,22/08/2024,1854002.0
1018,2966,2022,191,07/05/2024,1419793.0
1019,1504,3095,114,26/11/2023,1557980.0
1020,284,956,144,2025-02-27,1229148.0
1021,4593,836,152,2025-01-26,1187125.0
1022,96,5933,174,2024-09-21,1567081.0
1023,1451,80,79,2023-10-01,795472.0
1024,849,1247,16,2025-06-20,1685259.0
1025,3941,3694,400,03/10/2023,975379.0
1026,3115,6939,24,2025-01-07,1447362.0
1027,3874,597,57,25/08/2025,868348.0
1028,4365,711,201,2025-03-18,1950407.0
1029,4637,702,151,25/06/2024,487437.0
1030,3973,5973,280,2024-02-12,777019.0
1031,1789,778,161,12-11-2024,1046968.0
1032,4629,286,402,01-08-2025,1589683.0
1033,2740,5637,397,07-12-2025,1436117.0
1034,2213,5434,332,2023-10-24,1341193.0
1035,2821,6238,468,2024-08-07,1211104.0
1036,3652,6535,342,2025-01-17,51699.0
1037,1883,4947,334,2024-03-03,509901.0
1038,113,4833,402,2025-04-25,156696.0
1039,1616,980,61,15/08/2024,919206.0
1040,550,3136,241,2025-07-11,1691069.0
1041,50,3334,292,13/04/2025,1181700.0
1042,1523,2508,382,2024-04-03,
1043,4411,2454,311,2024-04-29,
1044,3664,1688,152,12/10/2023,1421657.0
1045,4746,2522,58,13/11/2024,219220.0
1046,3712,1617,147,2024-12-07,236304.0
1047,4704,423,116,2024-10-28,1925066.0
1048,4966,6481,1,22/06/2024,564709.0
1049,3022,3863,108,2025-04-25,1244705.0
1050,3475,2834,27,20/11/2023,1652229.0
1051,3217,3930,439,2024-04-18,780781.0
1052,994,5201,464,19/01/2024,1030361.0
1053,4634,4549,455,23/02/2024,869220.0
1054,4360,4256,157,2024-09-02,759055.0
1055,984,6083,428,28/03/2024,1104519.0
1056,4773,2490,136,2024-06-05,564689.0
1057,6,356,160,2024-11-07,181474.0
1058,4073,2450,357,2024-10-21,516786.0
1059,1625,60,424,01-27-2025,1991477.0
1060,578,1902,150,2025-07-04,788336.0
1061,1300,5113,424,2024-10-11,1988571.0
1062,1698,1383,355,12-13-2023,231172.0
1063,3132,1308,66,2025-05-11,1037602.0
1064,1720,2059,436,12-08-2023,1385466.0
1065,764,1722,176,2024-04-08,1166856.0
1066,3726,1880,486,2024-06-12,1299273.0
1067,3254,3114,130,2024-08-02,183363.0
1068,2662,33,137,10-19-2024,1457834.0
1069,2425,2372,250,2025-06-06,754959.0
1070,2913,2440,191,2025-03-26,468618.0
1071,2408,4236,137,2024-01-03,1038217.0
1072,1680,3183,66,2024-11-16,598005.0
1073,2731,4206,357,2025-06-25,1024191.0
1074,2243,3055,355,2025-03-07,601496.0
1075,1009,6884,187,2023-12-20,765142.0
1076,1525,4506,121,2023-10-21,1136923.0
1077,2512,2712,415,13/12/2023,572432.0
1078,3512,3482,63,2025-05-30,1859721.0
1079,2075,2086,325,03/03/2025,827262.0
1080,1521,1915,240,10-06-2024,463402.0
1081,591,507,500,2024-12-16,1948891.0
1082,3865,6509,196,12-09-2023,1641893.0
1083,4059,5656,89,26/11/2024,930648.0
1084,3946,795,278,2024-05-18,936076.0
1085,4929,142,321,2025-08-24,1242687.0
1086,2538,2068,93,2025-08-04,1287856.0
1087,2801,5278,337,2024-01-18,800028.0
1088,1984,4966,102,2024-08-11,1225624.0
1089,4444,1312,23,2024-03-12,275616.0
1090,1702,555,62,2024-01-06,93995.0
1091,566,6708,493,2025-09-05,483846.0
1092,4526,4311,434,24/06/2025,1459349.0
1093,2963,5143,68,2025-08-24,562900.0
1094,3520,6732,289,06-21-2025,1060686.0
1095,1789,2653,59,2025-01-14,1027101.0
1096,4615,6704,43,15/12/2024,1644997.0
1097,2986,5054,250,19/08/2024,1819710.0
1098,3534,2039,482,2025-05-02,678008.0
1099,681,1768,343,2025-04-30,773844.0
1100,3745,3071,432,30/03/2025,271099.0
1101,1469,5434,267,2024-01-04,657922.0
1102,4613,6509,496,2025-05-03,382348.0
1103,4749,6935,301,2024-12-27,695112.0
1104,4856,6006,394,2023-10-27,710063.0
1105,1069,5226,131,2024-08-09,1983732.0
1106,1025,4055,467,08-04-2025,1643280.0
1107,30,3524,108,2025-02-25,578766.0
1108,981,4181,380,2024-01-15,1538804.0
1109,1620,601,28,10/09/2024,1533360.0
1110,2366,4193,15,20/01/2024,1008335.0
1111,2704,4992,427,12-08-2023,1928617.0
1112,4445,863,405,2025-03-13,223562.0
1113,1632,3335,72,23/07/2024,1938390.0
1114,1845,6364,186,31/03/2024,1830969.0
1115,3475,4244,27,2025-03-25,182963.0
1116,2670,1538,159,2024-07-06,1814564.0
1117,2749,354,489,2024-10-31,63114.0
1118,4849,5432,330,08/08/2024,970260.0
1119,3998,2583,115,2025-07-29,1276790.0
1120,3657,1350,84,13/01/2024,596687.0
1121,2934,4717,165,2024-10-13,717756.0
1122,4667,270,338,2025-09-22,1600418.0
1123,2867,3722,365,2024-04-27,441415.0
1124,3761,4661,181,2024-10-11,1098671.0
1125,3041,4673,443,2024-06-08,694706.0
1126,822,5690,121,10/10/2024,1175030.0
1127,4426,5474,57,16/10/2023,1387284.0
1128,975,2227,97,2024-06-16,880550.0
1129,2686,732,257,2025-03-19,545845.0
1130,1291,4053,329,2024-12-10,927638.0
1131,4935,6235,376,11-27-2024,1349932.0
1132,1867,5739,389,2025-07-11,327690.0
1133,524,3252,91,05-30-2024,1874832.0
1134,2952,6049,54,2024-11-17,855476.0
1135,2986,5878,194,11-05-2023,1082544.0
1136,1575,3080,5,2024-11-22,1552781.0
1137,4067,1058,51,19/02/2025,396152.0
1138,2324,3687,82,2025-03-27,1660906.0
1139,73,4807,84,08-14-2025,1318751.0
1140,3150,6407,201,23/03/2025,232932.0
1141,2938,4814,94,2024-02-01,1188656.0
1142,1179,6786,461,17/04/2025,1889068.0
1143,768,5133,455,2025-06-23,153028.0
1144,4351,1773,463,13/01/2025,296264.0
1145,362,2286,310,2024-10-21,1694729.0
1146,4995,138,401,18/05/2025,1681192.0
1147,2347,6578,51,05/03/2024,1782096.0
1148,2580,1215,343,2025-02-06,1467935.0
1149,4906,3683,310,11-16-2024,779912.0
1150,46,1535,398,2025-02-16,863237.0
1151,1156,447,356,2025-07-30,1305267.0
1152,2945,3095,60,2023-11-03,236895.0
1153,4622,77,105,10-18-2024,615836.0
1154,3662,3142,467,10/01/2024,223048.0
1155,4058,3992,140,2023-10-23,1364453.0
1156,4842,2928,341,2025-07-12,865854.0
1157,516,1256,221,13/04/2024,1345781.0
1158,4811,3024,488,2025-06-23,1507432.0
1159,1098,4599,98,2024-05-31,1260447.0
1160,4288,4525,210,2024-10-07,1008840.0
1161,3667,1299,96,2024-05-10,1650776.0
1162,1242,2876,196,2025-07-09,972301.0
1163,1246,253,161,27/05/2024,174384.0
1164,4383,6863,318,07/07/2024,323610.0
1165,2921,6513,429,2024-07-10,1295361.0
1166,2775,2786,269,03/12/2024,458410.0
1167,3876,5682,138,02-11-2025,1425789.0
1168,624,1558,243,11/05/2025,480038.0
1169,1340,6786,418,2024-03-31,763299.0
1170,384,2760,437,07/12/2024,615116.0
1171,2588,2388,317,02-18-2025,381760.0
1172,224,4285,288,2023-11-10,1631562.0
1173,2797,2077,124,06/04/2025,1570922.0
1174,3376,2843,309,2024-03-08,517214.0
1175,1376,6415,2,2025-08-05,604155.0
1176,2732,6089,267,2024-11-20,276754.0
1177,4765,5103,304,17/05/2025,1975774.0
1178,2187,6501,298,2024-06-29,965632.0
1179,2634,1035,271,2025-07-04,1163648.0
1180,3326,3722,492,21/08/2024,1638111.0
1181,2775,1477,11,03-10-2025,1992093.0
1182,4864,3989,177,26/01/2024,1706286.0
1183,4120,5810,83,2025-02-17,125313.0
1184,3012,3964,455,2024-05-24,1039201.0
1185,4543,3949,54,01-19-2024,1788982.0
1186,460,3336,311,03-06-2025,1990332.0
1187,3836,831,415,24/04/2024,1345089.0
